roi1,roi2,voxel_idx_1,voxel_idx_2,gsp1000_mf_AvgR,yeo1000_dil_AvgR,diff
medulla,lateral_ventricle,[43 44  3],[41 68 44],0.00835777074098587,0.00738008227199316,0.0009776884689927101
medulla,lateral_ventricle,[38 30 10],[33 45 44],-0.015226854011416435,0.0001492657174821943,-0.01537611972889863
medulla,lateral_ventricle,[50 33 11],[44 65 44],-0.046225521713495255,-0.03571608290076256,-0.010509438812732697
medulla,lateral_ventricle,[61 33  7],[36 45 42],0.0467609278857708,0.016725091263651848,0.03003583662211895
medulla,lateral_ventricle,[57 35  6],[36 50 49],-0.054865896701812744,-0.042849231511354446,-0.012016665190458298
medulla,lateral_ventricle,[39 37  7],[49 57 46],0.059899959713220596,0.017038246616721153,0.04286171309649944
medulla,lateral_ventricle,[52 35 11],[42 72 38],0.02676600217819214,0.0022317138500511646,0.024534288328140974
medulla,lateral_ventricle,[40 23 14],[43 68 42],-0.043083060532808304,-0.039659664034843445,-0.003423396497964859
medulla,lateral_ventricle,[52 33 11],[56 45 46],-0.005676714703440666,0.0028956986498087645,-0.00857241335324943
medulla,lateral_ventricle,[53 22 13],[54 52 48],-0.02804447151720524,0.009832815267145634,-0.03787728678435087
medulla,lateral_ventricle,[51 35  8],[43 63 43],-0.016934720799326897,7.698389526922256e-05,-0.01701170469459612
medulla,lateral_ventricle,[50 34  6],[35 45 44],0.007076266221702099,0.022728772833943367,-0.015652506612241268
medulla,lateral_ventricle,[46 42  8],[45 64 43],-0.0803212895989418,-0.06693868339061737,-0.013382606208324432
medulla,lateral_ventricle,[48 39  5],[59 41 37],-0.005135413724929094,0.023246608674526215,-0.02838202239945531
medulla,lateral_ventricle,[59 30  6],[39 59 48],-0.027327973395586014,0.009803607128560543,-0.03713158052414656
medulla,lateral_ventricle,[46 43 15],[38 50 48],-0.030279062688350677,0.029777012765407562,-0.06005607545375824
medulla,lateral_ventricle,[47 42 17],[42 68 45],0.048397794365882874,-0.016266079619526863,0.06466387398540974
medulla,lateral_ventricle,[37 25 11],[49 66 45],0.005218404810875654,-0.028023196384310722,0.03324160119518638
medulla,lateral_ventricle,[44 29 14],[43 70 38],0.01745353266596794,0.009378683753311634,0.008074848912656307
medulla,lateral_ventricle,[27 29  7],[51 75 38],0.044525764882564545,0.03027389757335186,0.014251867309212685
medulla,lateral_ventricle,[66 32  7],[59 36 39],0.020938366651535034,-0.005133127793669701,0.026071494445204735
medulla,lateral_ventricle,[51 35  7],[43 63 39],0.0022392694372683764,0.0009967759251594543,0.001242493512108922
medulla,lateral_ventricle,[36 26  8],[41 65 41],-0.02042440138757229,-0.0006526416400447488,-0.01977175974752754
medulla,lateral_ventricle,[44 30 16],[51 60 48],-0.0020984536968171597,-0.0009982904884964228,-0.0011001632083207369
medulla,lateral_ventricle,[39 39  8],[50 55 47],0.024633528664708138,0.018130291253328323,0.006503237411379814
medulla,lateral_ventricle,[42 29 11],[37 54 47],0.02707778476178646,0.03882777318358421,-0.011749988421797752
medulla,lateral_ventricle,[42 40  7],[54 52 48],-0.005643913056701422,0.008911441080272198,-0.01455535413697362
medulla,lateral_ventricle,[56 31  7],[49 59 47],0.014511100016534328,-0.006119885481894016,0.020630985498428345
medulla,lateral_ventricle,[42 44 17],[41 56 48],0.01994919404387474,0.022152170538902283,-0.002202976495027542
medulla,lateral_ventricle,[37 33  7],[38 55 47],0.017878374084830284,0.03076316975057125,-0.012884795665740967
medulla,lateral_ventricle,[53 25  9],[46 66 44],-0.03215346112847328,-0.022198546677827835,-0.009954914450645447
medulla,lateral_ventricle,[34 33  6],[44 70 42],0.006651257164776325,0.0051029580645263195,0.0015482991002500057
medulla,lateral_ventricle,[65 32  7],[59 42 37],0.015247915871441364,0.024071771651506424,-0.00882385578006506
medulla,lateral_ventricle,[40 26 12],[38 77 37],-0.009426304139196873,-0.01192312128841877,0.002496817149221897
medulla,lateral_ventricle,[40 30 12],[38 51 48],-0.020790711045265198,-0.01632426120340824,-0.0044664498418569565
medulla,lateral_ventricle,[33 25  8],[37 50 48],-0.059244778007268906,-0.004633117467164993,-0.05461166054010391
medulla,lateral_ventricle,[57 20 13],[55 45 47],-0.0819440484046936,-0.006901449989527464,-0.07504259841516614
