roi1,roi2,voxel_idx_1,voxel_idx_2,gsp1000_mf_AvgR,yeo1000_dil_AvgR,diff
medulla,csf,[33 24 11],[67 32  5],-0.014084585011005402,0.035723261535167694,-0.049807846546173096
medulla,csf,[49 23 12],[23 77 61],0.0784764289855957,-0.03334914520382881,0.11182557418942451
medulla,csf,[59 31 16],[42 60 73],-0.04434259980916977,-0.07264167070388794,0.02829907089471817
medulla,csf,[49 37  7],[40 67 73],-0.003637472400441766,-0.0291313286870718,0.025493856286630034
medulla,csf,[36 26 11],[43 58 75],-0.024885578081011772,-0.041866373270750046,0.016980795189738274
medulla,csf,[40 31  8],[77 54 62],0.017006121575832367,0.0030033362563699484,0.014002785319462419
medulla,csf,[50 44  5],[50 78 20],0.0,0.0,0.0
medulla,csf,[35 31  9],[50 42  5],0.04362810030579567,0.037726398557424545,0.005901701748371124
medulla,csf,[41 27 10],[79 64 23],-0.017687132582068443,-0.01327392179518938,-0.004413210786879063
medulla,csf,[48 31  7],[73 35 23],0.027599425986409187,0.02186940424144268,0.005730021744966507
medulla,csf,[51 33  8],[72 24 36],0.06789835542440414,0.03613421320915222,0.03176414221525192
medulla,csf,[44 44 13],[73 48 19],-0.0047956728376448154,0.014733507297933102,-0.019529180135577917
medulla,csf,[30 25  8],[38 41 77],-0.038501907140016556,-0.0667208582162857,0.02821895107626915
medulla,csf,[43 35  5],[43 29  7],0.17436905205249786,0.12426377087831497,0.05010528117418289
medulla,csf,[26 29  7],[57 90 25],0.0,0.0,0.0
medulla,csf,[39 41 10],[45 52 59],-0.03900200501084328,-0.05390339717268944,0.014901392161846161
medulla,csf,[40 29  9],[ 9 46 50],0.023310236632823944,0.029862141236662865,-0.006551904603838921
medulla,csf,[47 33  6],[72 73 57],0.020502345636487007,-0.026737123727798462,0.04723946936428547
medulla,csf,[48 35  7],[39 47 10],0.1404828429222107,0.0947115421295166,0.04577130079269409
medulla,csf,[25 34  8],[ 41 100  35],-0.009030798450112343,-0.015994112938642502,0.006963314488530159
medulla,csf,[48 31 12],[12 67 36],0.03366020694375038,0.03415954113006592,-0.0004993341863155365
medulla,csf,[59 34  5],[24 73 12],0.05256825312972069,0.023200731724500656,0.029367521405220032
medulla,csf,[65 32  7],[51 39 75],-0.04423395171761513,-0.09016384929418564,0.04592989757657051
medulla,csf,[33 37  8],[51 56 47],0.01532459445297718,-0.005784510634839535,0.021109105087816715
medulla,csf,[40 43  8],[20 21 44],0.027412904426455498,0.03195521607995033,-0.004542311653494835
medulla,csf,[45 39  4],[46 62 36],-0.03196870908141136,-0.011287244968116283,-0.02068146411329508
medulla,csf,[57 32  7],[45 80 48],-0.02866407483816147,-0.03417712822556496,0.005513053387403488
medulla,csf,[45 43 18],[67 52 19],0.0022077809553593397,0.010211022570729256,-0.008003241615369916
medulla,csf,[34 37  7],[49 38  2],0.0,0.0,0.0
medulla,csf,[59 20 14],[62 86 26],0.022161487489938736,0.015126745216548443,0.007034742273390293
medulla,csf,[45 31 15],[41 63 47],-0.01951378397643566,0.0007443493814207613,-0.020258133357856423
medulla,csf,[39 32 19],[19 24 43],0.004307667724788189,-0.0009172848658636212,0.00522495259065181
medulla,csf,[66 31  8],[30 44 39],-0.06354758888483047,-0.0650697872042656,0.0015221983194351196
medulla,csf,[53 40  5],[16 55 65],-0.004146988037973642,-0.06413785368204117,0.059990865644067526
medulla,csf,[40 32 12],[58 72 69],-0.0068392823450267315,-0.06160648539662361,0.05476720305159688
medulla,csf,[44 43  9],[45 15 48],-0.012649517506361008,0.012553511187434196,-0.025203028693795204
medulla,csf,[40 36  6],[46 13 28],0.10573023557662964,0.05199608951807022,0.05373414605855942
medulla,csf,[40 41  9],[41 29  7],0.034587156027555466,0.02408454939723015,0.010502606630325317
medulla,csf,[43 26 15],[79 44 28],-0.025584757328033447,-0.045955296605825424,0.020370539277791977
medulla,csf,[54 31 17],[52 77 37],-0.003408628050237894,-0.01082170195877552,0.007413073908537626
medulla,csf,[55 35 14],[46 92 58],-0.041468918323516846,-0.019338658079504967,-0.02213026024401188
medulla,csf,[45 45 16],[49 84 21],-0.009461410343647003,-0.0016918425681069493,-0.007769567775540054
medulla,csf,[37 38  4],[25 47 73],0.004950257483869791,-0.020586874336004257,0.025537131819874048
medulla,csf,[41 28 10],[40 17 57],-0.0317874550819397,-0.03401985391974449,0.0022323988378047943
medulla,csf,[50 43 12],[ 9 38 34],-0.009815892204642296,-0.005184490233659744,-0.004631401970982552
medulla,csf,[42 44 15],[15 40 62],-0.007380162365734577,-0.017308739945292473,0.009928577579557896
medulla,csf,[48 33 10],[54 81 67],0.052428387105464935,-0.014447520487010479,0.06687590759247541
medulla,csf,[54 26 10],[11 40 50],-0.0002345653047086671,0.018124494701623917,-0.018359060006332584
medulla,csf,[44 31 14],[35 39 72],-0.028266962617635727,0.0030426669400185347,-0.03130962955765426
medulla,csf,[38 26  8],[27 45 14],-0.0022606407292187214,0.05497797578573227,-0.05723861651495099
medulla,csf,[44 42 18],[46 50 39],-0.04901023581624031,-0.0597260557115078,0.010715819895267487
medulla,csf,[55 37  8],[54 62 17],0.019010312855243683,0.003479026025161147,0.015531286830082536
medulla,csf,[45 30 14],[79 43 24],0.021625900641083717,0.01591120846569538,0.005714692175388336
medulla,csf,[45 27 18],[58 79 60],-0.0889464020729065,-0.12640872597694397,0.037462323904037476
medulla,csf,[37 30  7],[31 38  4],0.09512949734926224,0.18167643249034882,-0.08654693514108658
medulla,csf,[42 40  3],[54 96 49],0.018008077517151833,0.008725958876311779,0.009282118640840054
medulla,csf,[41 27 11],[65 44 65],-0.023570988327264786,0.03218648210167885,-0.055757470428943634
medulla,csf,[46 44 14],[57 10 35],0.008867994882166386,0.015544358640909195,-0.006676363758742809
medulla,csf,[45 28 17],[12 66 26],-0.05097834765911102,-0.05078594759106636,-0.00019240006804466248
medulla,csf,[40 39  7],[29 19 14],0.06186412647366524,0.036011431366205215,0.025852695107460022
medulla,csf,[53 26  9],[72 40 21],-0.041278425604104996,-0.024152003228664398,-0.017126422375440598
medulla,csf,[51 38  9],[61 66 71],-0.010130389593541622,-0.04183759540319443,0.031707205809652805
medulla,csf,[37 36  6],[45 79 54],-0.025726966559886932,-0.02649749256670475,0.0007705260068178177
medulla,csf,[45 38  4],[12 64 23],-0.01077314093708992,-0.008236011490225792,-0.002537129446864128
medulla,csf,[62 28  9],[62 84 59],0.08473287522792816,0.005051346495747566,0.0796815287321806
medulla,csf,[41 30 11],[ 49 100  32],0.009691186249256134,0.0014405284309759736,0.00825065781828016
medulla,csf,[27 35  7],[74 27 52],-0.04757828265428543,-0.05891261622309685,0.011334333568811417
medulla,csf,[32 32  8],[10 40 32],0.013980540446937084,-0.003178207902237773,0.017158748349174857
medulla,csf,[59 33 15],[39 28 51],-0.0008545903256163001,-0.017363516613841057,0.016508926288224757
medulla,csf,[45 43 18],[29 12 41],0.02165411412715912,0.008065407164394855,0.013588706962764263
medulla,csf,[51 26  9],[81 37 37],0.02054862305521965,0.012057945132255554,0.008490677922964096
medulla,csf,[52 37  9],[34 44 71],0.012615646235644817,0.08535273373126984,-0.07273708749562502
medulla,csf,[51 43  9],[68 46 70],-0.037519391626119614,-0.038142431527376175,0.0006230399012565613
medulla,csf,[51 35 11],[74 79 47],-0.013477238826453686,-0.03965821489691734,0.026180976070463657
medulla,csf,[31 29  9],[66 81 59],0.10460515320301056,0.0502142496407032,0.05439090356230736
medulla,csf,[35 31 17],[65 39 72],0.0043068695813417435,0.002474435605108738,0.0018324339762330055
medulla,csf,[55 32  7],[20 81 55],0.060955651104450226,-0.01567622274160385,0.07663187384605408
medulla,csf,[68 27 13],[39 55 14],-0.003461836837232113,0.0001797458389773965,-0.0036415826762095094
medulla,csf,[47 40  7],[58 42 38],0.04610120877623558,0.02674626000225544,0.01935494877398014
medulla,csf,[33 22 12],[68 88 28],0.08743076771497726,0.13161583244800568,-0.04418506473302841
medulla,csf,[58 30 15],[27 44 73],-0.01550746988505125,-0.04359200969338417,0.02808453980833292
medulla,csf,[46 41 11],[45 29 46],0.020312314853072166,0.047783877700567245,-0.02747156284749508
medulla,csf,[37 22 13],[55 51 18],-0.0628182664513588,0.0027626031078398228,-0.06558086955919862
medulla,csf,[60 31  6],[50 45 12],0.0384807325899601,0.04617776349186897,-0.0076970309019088745
medulla,csf,[46 29 14],[47 62 46],-0.007093416061252356,-0.020867684856057167,0.013774268794804811
medulla,csf,[36 36  9],[67 71 12],0.023924075067043304,0.0077524795196950436,0.01617159554734826
medulla,csf,[45 43  7],[76 60 18],-0.02124815061688423,-0.0028306490276008844,-0.018417501589283347
medulla,csf,[45 25 14],[17 58 63],0.010732031427323818,-0.024675847962498665,0.03540787938982248
medulla,csf,[56 23 11],[45 90 27],-0.03775672987103462,-0.040155164897441864,0.002398435026407242
medulla,csf,[34 29  8],[13 59 57],-0.002980033168569207,-0.04340772703289986,0.04042769386433065
medulla,csf,[45 25 18],[64 45 14],-0.02271905168890953,0.05578160285949707,-0.0785006545484066
medulla,csf,[55 24  9],[68 77 59],0.08238334953784943,-0.009161671623587608,0.09154502116143703
medulla,csf,[31 26 10],[64 24  7],0.09678477793931961,0.07999276369810104,0.016792014241218567
medulla,csf,[55 25  8],[32 43 40],-0.012662792578339577,0.002146091079339385,-0.014808883657678962
medulla,csf,[51 33  8],[75 67 28],-0.054761845618486404,-0.039572667330503464,-0.01518917828798294
medulla,csf,[42 44 17],[15 50 44],-0.01950668729841709,-0.024380570277571678,0.004873882979154587
medulla,csf,[43 20 18],[68 76 22],-0.03308862820267677,0.009051721543073654,-0.04214034974575043
medulla,csf,[35 40  8],[60 19 11],0.009804456494748592,0.01588001288473606,-0.006075556389987469
medulla,csf,[51 36 10],[56 62 13],0.04024891555309296,-0.0010590492747724056,0.04130796482786536
medulla,csf,[31 35  7],[59 43  6],0.1441563069820404,0.1120733693242073,0.0320829376578331
medulla,csf,[51 23 12],[44 98 32],0.045934420078992844,0.032297685742378235,0.013636734336614609
medulla,csf,[65 29  9],[80 57 23],0.013096408918499947,0.0007068812847137451,0.012389527633786201
medulla,csf,[53 40  5],[45 24 45],-0.021258069202303886,-0.010598456487059593,-0.010659612715244293
medulla,csf,[52 41  6],[40 57 21],-0.0002300759224453941,0.010832577012479305,-0.0110626529349247
medulla,csf,[33 27 10],[45 40 44],-0.09638026356697083,-0.12524445354938507,0.028864189982414246
medulla,csf,[53 25 10],[74 30 19],0.04239542409777641,0.01661747135221958,0.02577795274555683
medulla,csf,[47 33  6],[65 47 19],-0.10673647373914719,-0.06411001831293106,-0.042626455426216125
medulla,csf,[61 29  8],[71 29 23],0.046188678592443466,0.030710509046912193,0.015478169545531273
medulla,csf,[49 31 12],[26 49 19],-0.000989779131487012,0.0074088964611291885,-0.0083986755926162
medulla,csf,[49 18 19],[18 26 30],0.07757768779993057,-0.020718058571219444,0.09829574637115002
medulla,csf,[41 21 15],[45 22 40],-0.07964709401130676,-0.07517737150192261,-0.004469722509384155
medulla,csf,[51 37  5],[26 74 24],-0.0034936508163809776,-0.020659107714891434,0.017165456898510456
medulla,csf,[49 36  4],[47 39 74],-0.015512804500758648,-0.008981362916529179,-0.006531441584229469
medulla,csf,[63 31  6],[47 40 74],-0.011858310550451279,-0.03615422174334526,0.024295911192893982
medulla,csf,[46 27 16],[76 68 24],-0.07306051254272461,-0.05861622840166092,-0.01444428414106369
medulla,csf,[42 21 15],[77 63 39],-0.07271673530340195,-0.08401870727539062,0.011301971971988678
medulla,csf,[40 29  9],[ 9 45 38],-0.03797625005245209,-0.04225872829556465,0.004282478243112564
medulla,csf,[39 26 10],[13 39 59],-0.029253697022795677,-0.030363377183675766,0.0011096801608800888
medulla,csf,[57 35  6],[38 25 63],0.03618834540247917,0.041482750326395035,-0.005294404923915863
medulla,csf,[44 28 13],[63 38 24],0.050145212560892105,0.06891729682683945,-0.018772084265947342
medulla,csf,[44 28 17],[32 17 26],0.08271095156669617,0.027419719845056534,0.05529123172163963
medulla,csf,[40 34 11],[46 85 61],0.014537900686264038,-0.0031350816134363413,0.01767298229970038
medulla,csf,[42 32 14],[44 55 50],-0.020342623814940453,-0.014914056286215782,-0.00542856752872467
medulla,csf,[51 25 13],[45 41 17],0.04614762216806412,0.019896263256669044,0.026251358911395073
medulla,csf,[33 23 10],[27 32 69],-0.04158572107553482,-0.013628056272864342,-0.02795766480267048
medulla,csf,[32 25 11],[19 23 32],0.025594251230359077,-0.015125133097171783,0.04071938432753086
medulla,csf,[42 41  8],[34 82 24],-0.0051134200766682625,0.010549033060669899,-0.01566245313733816
medulla,csf,[30 30  8],[11 40 30],0.08688249439001083,0.06924846023321152,0.017634034156799316
medulla,csf,[51 35 10],[72 67 46],-0.060164693742990494,-0.021551916375756264,-0.03861277736723423
medulla,csf,[43 40 10],[20 28 26],-0.012181197293102741,-0.042527925223112106,0.030346727930009365
medulla,csf,[47 24 13],[62 26 64],-0.06037430092692375,-0.06938260793685913,0.009008307009935379
medulla,csf,[36 42  8],[41 42 36],-0.011860360391438007,-0.0046877022832632065,-0.007172658108174801
medulla,csf,[65 33  7],[82 45 41],-0.011671955697238445,-0.011349713429808617,-0.00032224226742982864
medulla,csf,[40 33 13],[71 54 67],-0.0039113047532737255,0.012967475689947605,-0.01687878044322133
medulla,csf,[38 25 11],[41 67 45],-0.014488049782812595,-0.037775833159685135,0.02328778337687254
medulla,csf,[38 42  7],[55 98 29],0.006612564902752638,0.00519738532602787,0.0014151795767247677
medulla,csf,[42 38  4],[45 30  9],0.07555405795574188,0.07698611915111542,-0.0014320611953735352
medulla,csf,[53 36  6],[62 62 71],0.021702270954847336,-0.043171100318431854,0.06487337127327919
medulla,csf,[38 34  6],[56 69 20],0.012380869127810001,0.005256705917418003,0.007124163210391998
medulla,csf,[50 35  4],[61 24  7],0.06441643834114075,0.07369736582040787,-0.00928092747926712
medulla,csf,[32 25  9],[44 37 42],-0.05786837637424469,-0.06446890532970428,0.006600528955459595
medulla,csf,[31 31  8],[21 26 11],0.05131329223513603,0.027807602658867836,0.023505689576268196
medulla,csf,[63 25 11],[40 10 42],0.03796147555112839,0.01981700025498867,0.018144475296139717
medulla,csf,[52 32 18],[57 81 60],-0.020328041166067123,-0.011597719974815845,-0.008730321191251278
medulla,csf,[49 37  8],[38 97 26],0.01094720046967268,0.012547568418085575,-0.0016003679484128952
medulla,csf,[46 44 10],[40 40 73],-0.0380704440176487,-0.01763681136071682,-0.020433632656931877
medulla,csf,[69 32 10],[31 79 24],0.0,0.0,0.0
medulla,csf,[34 31  9],[44 99 31],-0.009096560999751091,-0.018492521718144417,0.009395960718393326
medulla,csf,[63 34  7],[35 64 74],0.07022255659103394,0.05248212069272995,0.017740435898303986
medulla,csf,[44 31 13],[72 85 39],0.007471627090126276,-0.021939467638731003,0.02941109472885728
medulla,csf,[49 41  8],[27 85 24],0.0,0.0,0.0
medulla,csf,[53 31  9],[62 18 15],0.012219082564115524,0.0031373612582683563,0.009081721305847168
medulla,csf,[50 32 12],[77 31 38],0.022733988240361214,0.028818532824516296,-0.006084544584155083
medulla,csf,[59 35  6],[38 52 77],0.020611144602298737,-0.017254261299967766,0.0378654059022665
medulla,csf,[60 27  9],[ 40 100  43],0.06832047551870346,0.021534428000450134,0.046786047518253326
medulla,csf,[28 34  6],[70 18 39],0.025624915957450867,0.005301914643496275,0.020323001313954592
medulla,csf,[56 30  6],[78 53 19],0.09267134964466095,0.04723978042602539,0.04543156921863556
medulla,csf,[30 31  6],[17 38 63],-0.05016200244426727,-0.07098674029111862,0.02082473784685135
medulla,csf,[37 34 17],[53 55 74],-0.036956533789634705,-0.04412464797496796,0.007168114185333252
medulla,csf,[56 35  8],[28 71 12],0.05499342456459999,0.028538132086396217,0.026455292478203773
medulla,csf,[47 42  7],[12 69 42],-0.017392585054039955,-0.020431336015462875,0.0030387509614229202
medulla,csf,[31 32  6],[42 16 21],0.16936448216438293,0.06956761330366135,0.09979686886072159
medulla,csf,[34 39  7],[66 21 14],-0.011193810030817986,-0.01620723120868206,0.005013421177864075
medulla,csf,[38 38  7],[44 34 72],0.0006509599625132978,-0.00036590706440620124,0.001016867026919499
medulla,csf,[47 42 15],[58 87 26],-0.015411348082125187,-0.007433397229760885,-0.007977950852364302
medulla,csf,[50 43  6],[75 49 60],-0.021162373945116997,-0.01222047209739685,-0.008941901847720146
medulla,csf,[36 24 10],[16 50 19],0.1081961989402771,0.05410817638039589,0.05408802255988121
medulla,csf,[68 33  9],[52 26  8],0.2526785135269165,0.17278720438480377,0.07989130914211273
medulla,csf,[31 24 11],[50 60 48],-0.012747678905725479,0.006582918576896191,-0.01933059748262167
medulla,csf,[31 25 10],[56 60 12],0.03281622380018234,0.0086045041680336,0.024211719632148743
medulla,csf,[58 18 18],[53 47 77],-0.057126570492982864,-0.10984229296445847,0.0527157224714756
medulla,csf,[58 32  7],[18 28 26],0.05142919346690178,0.009638974443078041,0.04179021902382374
medulla,csf,[64 22 16],[46 60 46],0.018976127728819847,-0.020742714405059814,0.03971884213387966
medulla,csf,[36 24  9],[61 89 55],0.12739449739456177,0.06121592968702316,0.0661785677075386
medulla,csf,[42 40  3],[55 97 28],0.011243164539337158,0.016294455155730247,-0.005051290616393089
medulla,csf,[55 40  6],[68 89 29],-0.025824356824159622,-0.024694545194506645,-0.001129811629652977
medulla,csf,[62 27  9],[31 12 40],0.013842801563441753,-0.026019742712378502,0.039862544275820255
medulla,csf,[47 44 12],[31 68 11],-0.02864825911819935,-0.04130332171916962,0.012655062600970268
medulla,csf,[43 41  7],[57 43 76],-0.022031418979167938,-0.032542310655117035,0.010510891675949097
medulla,csf,[31 34  5],[33 44 70],0.019431229680776596,0.09665852785110474,-0.07722729817032814
medulla,csf,[30 29  9],[41 49 45],0.005966029595583677,-0.00891517661511898,0.014881206210702658
medulla,csf,[25 34  6],[59 67 25],-0.01844235509634018,-0.032459795475006104,0.014017440378665924
medulla,csf,[43 41 12],[39 32 74],-0.031266260892152786,-0.04191124439239502,0.010644983500242233
medulla,csf,[53 35 15],[25 89 50],-0.03019338846206665,0.0038007348775863647,-0.033994123339653015
medulla,csf,[52 24 11],[60 13 41],0.04997950792312622,0.02268148958683014,0.02729801833629608
medulla,csf,[39 33 18],[30 37 37],-0.04169363155961037,-0.01971934549510479,-0.021974286064505577
medulla,csf,[29 30  9],[50 62 46],0.027682865038514137,0.02896295115351677,-0.0012800861150026321
medulla,csf,[57 18 17],[68 64 33],-0.09289070218801498,-0.1261579543352127,0.03326725214719772
medulla,csf,[39 32 19],[35 47 14],0.18376918137073517,0.15681684017181396,0.026952341198921204
medulla,csf,[28 44 13],[45 63 36],-0.0037692433688789606,-0.007453299127519131,0.00368405575864017
medulla,csf,[51 26  9],[39 46 32],-0.042442742735147476,-0.020781783387064934,-0.021660959348082542
medulla,csf,[45 32 10],[19 49 20],0.025034505873918533,0.014624383300542831,0.010410122573375702
medulla,csf,[50 42 11],[ 49 100  39],0.006344059947878122,0.004960563033819199,0.0013834969140589237
medulla,csf,[30 23 11],[44 32 37],-0.03804749250411987,-0.034277305006980896,-0.003770187497138977
medulla,csf,[44 27 11],[44 51 72],-0.035540733486413956,-0.012677713297307491,-0.022863020189106464
medulla,csf,[63 25 11],[33 19 12],0.03615188971161842,0.11424148827791214,-0.07808959856629372
medulla,csf,[37 25 11],[16 67 17],0.024370212107896805,-0.026518510654568672,0.05088872276246548
medulla,csf,[26 33  6],[79 61 23],0.013092518784105778,0.012724902480840683,0.00036761630326509476
medulla,csf,[34 28  9],[76 52 19],0.061031240969896317,-0.0033390612807124853,0.0643703022506088
medulla,csf,[50 22 13],[62 71 22],0.0635887160897255,0.012651643715798855,0.05093707237392664
medulla,csf,[57 31  8],[11 57 55],0.04759587347507477,0.04612743854522705,0.0014684349298477173
medulla,csf,[53 24 12],[51  9 36],0.13043911755084991,0.07617546617984772,0.0542636513710022
medulla,csf,[40 39  3],[68 36  6],0.04133965075016022,0.0066708046942949295,0.03466884605586529
medulla,csf,[48 41 17],[27 85 24],0.0,0.0,0.0
medulla,csf,[45 28 13],[59 92 51],0.055795278400182724,0.019693523645401,0.03610175475478172
medulla,csf,[34 31  9],[66 88 52],0.09275490790605545,0.0635840967297554,0.02917081117630005
medulla,csf,[43 31  8],[60 89 56],0.061835452914237976,-0.007370068691670895,0.06920552160590887
medulla,csf,[60 34 15],[60 46 11],0.075715571641922,0.017749669030308723,0.057965902611613274
medulla,csf,[52 34 10],[24 68 27],0.023292556405067444,0.028002940118312836,-0.004710383713245392
medulla,csf,[55 32 17],[41 18 57],-0.007214588113129139,-0.027905790135264397,0.020691202022135258
medulla,csf,[53 32 17],[62 93 28],-0.017926249653100967,-0.020285585895180702,0.002359336242079735
medulla,csf,[50 33  9],[62 35  4],0.13170556724071503,0.09179132431745529,0.039914242923259735
medulla,csf,[43 44 16],[73 83 41],-0.014372819103300571,-0.013028028421103954,-0.0013447906821966171
medulla,csf,[53 28  8],[70 70 13],0.02649807184934616,-0.02229927107691765,0.04879734292626381
medulla,csf,[45 43 17],[30 81 24],0.0,0.0,0.0
medulla,csf,[55 36  7],[31 67 71],0.019915813580155373,-0.03527578338980675,0.05519159696996212
medulla,csf,[52 23 11],[50 73 41],0.034565746784210205,-0.011588246561586857,0.04615399334579706
medulla,csf,[36 40  6],[34 12 43],-0.007425082381814718,-0.02710239589214325,0.01967731351032853
medulla,csf,[38 42  8],[46 14 49],0.00036095676477998495,-0.0016966183902695775,0.0020575751550495625
medulla,csf,[50 25 12],[43 95 54],0.08299476653337479,0.010389602743089199,0.07260516379028559
medulla,csf,[49 41  6],[62 76 22],0.016404712572693825,-0.0033136827405542135,0.01971839531324804
medulla,csf,[51 26 10],[21 20 34],0.09128276258707047,0.066979318857193,0.024303443729877472
medulla,csf,[39 34  7],[28 18 19],0.21584871411323547,0.13032793998718262,0.08552077412605286
medulla,csf,[30 26  9],[27 16 47],-0.04561268538236618,-0.03598032519221306,-0.009632360190153122
medulla,csf,[48 22 13],[40 16 24],0.13822156190872192,0.06314070522785187,0.07508085668087006
medulla,csf,[49 25 14],[50 69 46],-0.008299359120428562,-0.01857174001634121,0.010272380895912647
medulla,csf,[56 31  8],[41 63 44],-0.017034998163580894,-0.013630824163556099,-0.0034041740000247955
medulla,csf,[56 35 15],[72 24 32],-0.009427680633962154,0.01302418950945139,-0.022451870143413544
medulla,csf,[48 42 17],[34 35 74],-0.01486886851489544,-0.024584366008639336,0.009715497493743896
medulla,csf,[38 38  8],[27 81 25],0.0,0.0,0.0
medulla,csf,[45 32 11],[59 81 62],0.03119041584432125,-0.02163757011294365,0.0528279859572649
medulla,csf,[37 35  5],[73 79 38],-0.03214452788233757,-0.023754717782139778,-0.008389810100197792
medulla,csf,[28 32  8],[35 11 46],-0.004065476357936859,-0.0008470299653708935,-0.0032184463925659657
medulla,csf,[34 34  6],[49 73 38],0.000997202005237341,-0.008845901116728783,0.009843103121966124
medulla,csf,[45 43 13],[15 45 65],-0.014086118899285793,-0.0128294313326478,-0.0012566875666379929
medulla,csf,[30 26  8],[80 51 47],-0.01985854282975197,0.0010423122439533472,-0.020900855073705316
medulla,csf,[54 37  7],[45 36 58],-0.06674283742904663,-0.05610835552215576,-0.01063448190689087
medulla,csf,[33 32  9],[50 54 76],0.006137429736554623,0.01505423616617918,-0.008916806429624557
medulla,csf,[36 40  5],[25 17 33],0.0324249304831028,0.02743472345173359,0.004990207031369209
medulla,csf,[28 33  8],[81 49 40],-0.013211837969720364,-0.011506586335599422,-0.0017052516341209412
medulla,csf,[37 40  6],[66 52 71],-0.009604896418750286,-0.06645406037569046,0.056849163956940174
medulla,csf,[51 41  5],[42 42 77],-0.007818632759153843,-0.005555974785238504,-0.0022626579739153385
medulla,csf,[65 27  9],[30 96 45],0.1443130075931549,0.11850560456514359,0.025807403028011322
medulla,csf,[32 28  7],[15 79 36],0.0015373443020507693,0.0017952682683244348,-0.00025792396627366543
medulla,csf,[31 27  9],[45 20 20],0.28332090377807617,0.20295441150665283,0.08036649227142334
medulla,csf,[42 32  8],[30 49 75],-0.03303336724638939,-0.05045993998646736,0.017426572740077972
medulla,csf,[40 25 10],[45 79 63],-0.04512898996472359,-0.031805433332920074,-0.013323556631803513
medulla,csf,[43 29 14],[51 47 73],-0.017210016027092934,0.03650655224919319,-0.053716568276286125
medulla,csf,[36 43  8],[65 65 27],0.02058544009923935,0.017113037407398224,0.0034724026918411255
medulla,csf,[49 42 16],[42 36 37],0.052084244787693024,-0.0005119265406392515,0.052596171328332275
medulla,csf,[28 30  8],[51 35 74],-0.02883686125278473,-0.04424247890710831,0.015405617654323578
medulla,csf,[33 28  6],[62 74 14],-0.0007618737872689962,-0.010785255581140518,0.010023381793871522
medulla,csf,[59 34  7],[41 34 74],0.004632095340639353,-0.018189115449786186,0.02282121079042554
medulla,csf,[59 33  6],[42 45 36],-0.0532425120472908,-0.06008690223097801,0.00684439018368721
medulla,csf,[62 27  9],[69 27  9],0.09845582395792007,0.10340063273906708,-0.004944808781147003
medulla,csf,[46 40  7],[33 49 16],0.011647007428109646,0.029126755893230438,-0.017479748465120792
medulla,csf,[32 32 15],[29 12 32],-0.004908734932541847,0.03751985356211662,-0.04242858849465847
medulla,csf,[44 41 13],[45 12 45],-0.01813468150794506,0.010210288688540459,-0.02834497019648552
medulla,csf,[44 41 10],[41 26 43],-0.019384581595659256,-0.011661272495985031,-0.007723309099674225
medulla,csf,[52 38  5],[31 64 69],0.020475678145885468,0.05343124642968178,-0.03295556828379631
medulla,csf,[43 42 11],[13 36 51],0.021468358114361763,0.020127106457948685,0.0013412516564130783
medulla,csf,[45 40 13],[21 23 23],0.04630608856678009,0.03094669058918953,0.015359397977590561
medulla,csf,[60 23 11],[70 84 50],0.10617750138044357,0.052726034075021744,0.05345146730542183
medulla,csf,[40 33  6],[70 61 64],0.0055422307923436165,-0.05338858440518379,0.05893081519752741
medulla,csf,[39 30  9],[26 47 18],-0.024337925016880035,0.015910115092992783,-0.04024804010987282
medulla,csf,[46 31 13],[68 62 34],-0.005043241661041975,0.0017944352002814412,-0.006837676861323416
medulla,csf,[56 34 16],[28 51 44],-0.015959668904542923,-0.022856896743178368,0.006897227838635445
medulla,csf,[38 40  9],[38 96 52],0.027954120188951492,-0.03828969970345497,0.06624381989240646
medulla,csf,[51 37  9],[32 13 44],-0.016840606927871704,-0.03798610344529152,0.021145496517419815
medulla,csf,[42 44 17],[44 44 55],-0.005689775571227074,0.012830950319766998,-0.018520725890994072
medulla,csf,[46 29 15],[35 16 24],0.08549780398607254,0.02403370290994644,0.0614641010761261
medulla,csf,[52 33 11],[10 59 28],-0.06980521976947784,-0.07771652936935425,0.007911309599876404
medulla,csf,[39 24 13],[44 19 54],-0.03725426271557808,-0.05148511007428169,0.014230847358703613
medulla,csf,[56 24  9],[28 39 73],-0.04960805922746658,-0.06756874173879623,0.01796068251132965
medulla,csf,[41 20 15],[78 64 29],0.020215975120663643,0.029395950958132744,-0.009179975837469101
medulla,csf,[33 26  9],[65 44 17],0.03917459025979042,0.10366011410951614,-0.06448552384972572
medulla,csf,[39 33  8],[66 77 35],-0.061161186546087265,-0.02738744579255581,-0.033773740753531456
medulla,csf,[55 32  6],[74 72 35],0.020809339359402657,0.03140123561024666,-0.010591896250844002
medulla,csf,[45 25 13],[21 56 13],0.006330430041998625,0.0031301521230489016,0.0032002779189497232
medulla,csf,[52 30  7],[53 55 17],-0.036847203969955444,0.0017513871425762773,-0.03859859111253172
medulla,csf,[52 30  8],[20 45 21],-0.03953959047794342,0.007305332459509373,-0.04684492293745279
medulla,csf,[38 34  7],[51 11 49],-0.019270949065685272,-0.008903264999389648,-0.010367684066295624
medulla,csf,[43 38  5],[42 43 38],-0.029166260734200478,-0.0011666141217574477,-0.02799964661244303
